ITEM_ID,USER_ID,TIMESTAMP,CABIN_TYPE,EVENT_VALUE,EVENT_TYPE
swiss-international-air-lines,MichaelSchellenberg,1401692400,Economy,1,RATING
sunwing-airlines,SMike,1376895600,Economy,1,RATING
sunwing-airlines,JCopeland,1376377200,Economy,3,RATING
tap-portugal,DavidMesser,1436770800,Economy,7,RATING
tap-portugal,DanFirshein,1436770800,First Class,9,RATING
tam-airlines,VCooper,1414479600,Economy,8,RATING
tam-airlines,TMelo,1410678000,Business Class,2,RATING
swiss-international-air-lines,PhilipBowen,1401087600,Economy,5,RATING
swiss-international-air-lines,AdamField,1400828400,Economy,8,RATING
sunwing-airlines,MaureenAdams,1376377200,Economy,1,RATING
sunwing-airlines,AndrewMorris,1375945200,Economy,8,RATING
tap-portugal,XNovill,1436511600,Economy,1,RATING
tap-portugal,XNovill,1436511600,Economy,1,RATING
tam-airlines,DGraubard,1410332400,Business Class,9,RATING
tam-airlines,MDorman,1409986800,Business Class,3,RATING
swiss-international-air-lines,ARowling,1400223600,Economy,9,RATING
swiss-international-air-lines,CFrancq,1400223600,Business Class,9,RATING
sunwing-airlines,IanTrotter,1375686000,Economy,1,RATING
sunwing-airlines,MichelleZaina,1374649200,Economy,1,RATING
tap-portugal,XNovill,1436511600,Economy,1,RATING
tap-portugal,StephenHenden,1435820400,Business Class,1,RATING
tam-airlines,TSparke,1409209200,Business Class,3,RATING
swiss-international-air-lines,KhatoonKhazeema,1399791600,Economy,10,RATING
swiss-international-air-lines,PMcDonnell,1399446000,Economy,8,RATING
sunwing-airlines,KPeters,1374649200,Economy,3,RATING
sunwing-airlines,DvanStolk,1374476400,Economy,7,RATING
tap-portugal,StevenCurfs,1435302000,Economy,1,RATING
tap-portugal,MichelPerrin,1435042800,Business Class,5,RATING
tam-airlines,KarlStorrer,1408518000,Economy,2,RATING
tam-airlines,SionGardiner,1407999600,Economy,8,RATING
swiss-international-air-lines,JeffWilliams,1399446000,Business Class,9,RATING
swiss-international-air-lines,LMyers,1398841200,Business Class,10,RATING
sunwing-airlines,IanRumley,1372921200,Economy,8,RATING
sunwing-airlines,AzimWahid,1372834800,Economy,10,RATING
tap-portugal,JCarvalho,1434956400,Business Class,10,RATING
tap-portugal,GaspardSmith-Vaniz,1434351600,Economy,5,RATING
tam-airlines,TorstenKaminski,1407999600,Economy,5,RATING
tam-airlines,CJordan,1407740400,Economy,7,RATING
swiss-international-air-lines,ShanavasValappil,1398582000,Economy,9,RATING
swiss-international-air-lines,PascalFaoro,1398582000,Business Class,9,RATING
tap-portugal,ASheehan,1433055600,Economy,10,RATING
tap-portugal,HMoosbrugger,1432796400,Business Class,8,RATING
tam-airlines,FBertoni,1407740400,Economy,7,RATING
tam-airlines,HChris,1407049200,Economy,1,RATING
swiss-international-air-lines,PoleyKarl,1398236400,Economy,4,RATING
swiss-international-air-lines,DemetrisPijiolis,1398063600,Economy,3,RATING
sunwing-airlines,JChaplin,1370156400,Economy,7,RATING
sunwing-airlines,MDes,1369897200,Premium Economy,1,RATING
tap-portugal,DanieleTedesco,1432710000,Business Class,10,RATING
tap-portugal,MichelPerrin,1432537200,Economy,3,RATING
tam-airlines,PerrinMichel,1405580400,Economy,4,RATING
tam-airlines,LavillePierre,1403679600,Business Class,3,RATING
swiss-international-air-lines,GustafssonMagnus,1397372400,Business Class,8,RATING
swiss-international-air-lines,MStudzinski,1397026800,Economy,5,RATING
sunwing-airlines,BruceCampbellSr,1369810800,Economy,1,RATING
sunwing-airlines,CandiceSchultz,1369724400,Premium Economy,10,RATING
tap-portugal,JoelCosti,1432537200,Economy,3,RATING
tap-portugal,MichelPerrin,1432537200,Business Class,5,RATING
tam-airlines,EnriqueSimeone,1402383600,Business Class,6,RATING
tam-airlines,RonaldBurnett,1402210800,Economy,10,RATING
swiss-international-air-lines,BadertscherBoris,1396508400,Business Class,10,RATING
swiss-international-air-lines,MikePalmer,1396249200,Economy,8,RATING
sunwing-airlines,TerryO'Donnell,1369551600,Premium Economy,6,RATING
sunwing-airlines,MarleneRivers,1369551600,Economy,1,RATING
tap-portugal,HNathues,1432105200,Economy,2,RATING
tap-portugal,RHimmel,1430550000,Economy,1,RATING
tam-airlines,PerrinMichel,1401778800,Business Class,1,RATING
tam-airlines,JBacallado,1401174000,Business Class,10,RATING
swiss-international-air-lines,RLane,1396162800,Economy,2,RATING
swiss-international-air-lines,GustafssonMagnus,1396076400,Economy,8,RATING
sunwing-airlines,NatashaLorne,1368601200,Economy,1,RATING
sunwing-airlines,PJones,1368514800,Economy,2,RATING
sunwing-airlines,MelisaBrygida,1368514800,Economy,1,RATING
tap-portugal,RSimon,1428303600,Business Class,3,RATING
tap-portugal,RSimon,1427871600,Business Class,4,RATING
tam-airlines,LuisClaudiodeJesus,1399791600,Economy,2,RATING
tam-airlines,AlanMadison,1398927600,Business Class,2,RATING
swiss-international-air-lines,PEaton,1395212400,Economy,1,RATING
swiss-international-air-lines,DDahle,1395039600,Business Class,10,RATING
sunwing-airlines,NicholsonWayne,1368428400,Economy,9,RATING
sunwing-airlines,SharmaDhiraj,1368342000,Economy,1,RATING
tap-portugal,JDias,1427526000,Economy,8,RATING
tap-portugal,DYarney,1426834800,Economy,9,RATING
tam-airlines,PerrinMichel,1398668400,Business Class,5,RATING
tam-airlines,PSeel,1397545200,Business Class,8,RATING
swiss-international-air-lines,DBingham,1395039600,Economy,10,RATING
swiss-international-air-lines,RichardBirnbaum,1393833600,Business Class,10,RATING
sunwing-airlines,MadelaineHruschak,1368342000,Premium Economy,3,RATING
sunwing-airlines,SRobinson,1367650800,Economy,1,RATING
tap-portugal,MartinsCoias,1426834800,Economy,10,RATING
tam-airlines,DJordan,1396767600,Business Class,9,RATING
tam-airlines,LavillePierre,1395990000,Business Class,2,RATING
swiss-international-air-lines,AYong,1393833600,Economy,7,RATING
sunwing-airlines,KPearl,1367650800,Economy,1,RATING
sunwing-airlines,NiloMiclat,1366614000,Economy,3,RATING
tap-portugal,PerrinMichel,1426834800,Business Class,4,RATING
tap-portugal,IBarreto,1426834800,Economy,10,RATING
tam-airlines,JordanDavid,1395903600,Business Class,8,RATING
tam-airlines,EnriqueSimeone,1391500800,First Class,5,RATING
swiss-international-air-lines,SakethRahm,1393315200,Business Class,6,RATING
swiss-international-air-lines,MStudzinski,1392624000,Economy,7,RATING
sunwing-airlines,PamelaGagnon,1366614000,Economy,8,RATING
sunwing-airlines,BMavis,1366527600,Economy,8,RATING
tap-portugal,MicheleCaforio,1425456000,Economy,8,RATING
tap-portugal,DFreitas,1424764800,Economy,9,RATING
tam-airlines,MOliveira,1391155200,Economy,5,RATING
tam-airlines,FBurgos,1389772800,Business Class,6,RATING
swiss-international-air-lines,MNoreisch,1392019200,Economy,2,RATING
swiss-international-air-lines,FWissmann,1392019200,Economy,10,RATING
sunwing-airlines,BrandonGenge,1366527600,First Class,1,RATING
sunwing-airlines,MBucci,1366095600,Economy,8,RATING
tap-portugal,MStudzinski,1424246400,Business Class,3,RATING
tam-airlines,JTydeman,1389600000,Economy,3,RATING
tam-airlines,JTydeman,1388995200,Economy,2,RATING
swiss-international-air-lines,AYouell,1391500800,Business Class,9,RATING
sunwing-airlines,LLeLievre,1366095600,Economy,1,RATING
sunwing-airlines,VeronikaBuckler,1365663600,Premium Economy,3,RATING
tap-portugal,PAlexandreCoias,1424246400,Economy,10,RATING
tap-portugal,GVojko,1424246400,Economy,9,RATING
tam-airlines,JordanDavid,1386921600,Economy,10,RATING
tam-airlines,GGuena,1386576000,Business Class,3,RATING
swiss-international-air-lines,ColinDahl,1391068800,First Class,9,RATING
swiss-international-air-lines,CFrancq,1390982400,Economy,9,RATING
sunwing-airlines,DeborahShipley,1365663600,Economy,9,RATING
sunwing-airlines,NCornish,1365663600,Economy,7,RATING
tap-portugal,PCarvalho,1422259200,Economy,7,RATING
tap-portugal,CarlSpurling,1421654400,Business Class,10,RATING
tam-airlines,DJordan,1386403200,Economy,10,RATING
tam-airlines,LavillePierre,1385971200,Business Class,3,RATING
swiss-international-air-lines,GustafssonMagnus,1390291200,Economy,5,RATING
swiss-international-air-lines,TFreiburghaus,1390204800,Economy,8,RATING
sunwing-airlines,NadineBancroft,1365663600,Economy,9,RATING
sunwing-airlines,JohnSlikboer,1365058800,Economy,3,RATING
tap-portugal,JBargent,1421222400,Business Class,8,RATING
tap-portugal,LMontenegro,1421222400,Business Class,9,RATING
tam-airlines,SRedfern,1385366400,Economy,6,RATING
tam-airlines,NMauricio,1383638400,Business Class,2,RATING
swiss-international-air-lines,RThut,1390204800,Economy,8,RATING
swiss-international-air-lines,BFeuz,1389859200,Economy,2,RATING
sunwing-airlines,GAman,1364972400,Economy,5,RATING
sunwing-airlines,CGodfrey,1364886000,Premium Economy,2,RATING
tap-portugal,DagotStéphane,1421222400,Economy,8,RATING
tap-portugal,GTucker,1420963200,Economy,8,RATING
tam-airlines,RSantos,1382684400,Economy,6,RATING
tam-airlines,AGaitan,1382425200,Economy,2,RATING
swiss-international-air-lines,TTomaso,1389859200,Economy,7,RATING
swiss-international-air-lines,GiolesEugenia,1389686400,Economy,3,RATING
sunwing-airlines,AlexeyenkoVlad,1364886000,Economy,1,RATING
sunwing-airlines,MSimpson,1364886000,Economy,1,RATING
sunwing-airlines,PMcDonald,1364799600,Economy,1,RATING
tap-portugal,JohnDuerden,1420444800,Economy,10,RATING
tap-portugal,MBalazs,1420012800,Economy,2,RATING
tam-airlines,WSpeers,1379055600,Economy,8,RATING
swiss-international-air-lines,ATungsiri,1389686400,Business Class,8,RATING
swiss-international-air-lines,KarlMoosbrugger,1389168000,Business Class,10,RATING
sunwing-airlines,LLandry,1364626800,Premium Economy,2,RATING
sunwing-airlines,PatriciaBard,1364626800,Economy,1,RATING
tap-portugal,RSimon,1418889600,Economy,9,RATING
tam-airlines,EwanBarr,1378969200,Business Class,6,RATING
tam-airlines,AndresBaboun,1378969200,Business Class,7,RATING
swiss-international-air-lines,AKellner,1389168000,Economy,8,RATING
swiss-international-air-lines,CarriglioMirco,1388649600,Business Class,7,RATING
sunwing-airlines,PattyGallant,1364281200,Premium Economy,1,RATING
sunwing-airlines,DonnaWallace,1364281200,Economy,6,RATING
tap-portugal,OCano,1417420800,Business Class,3,RATING
tap-portugal,OCano,1417420800,Economy,3,RATING
tam-airlines,MatthewLee,1377500400,Economy,7,RATING
tam-airlines,GrecoDavide,1377154800,Economy,7,RATING
tam-airlines,TBishop,1375686000,Economy,7,RATING
swiss-international-air-lines,TMahr,1388649600,Business Class,9,RATING
swiss-international-air-lines,GHyde,1388476800,Business Class,3,RATING
sunwing-airlines,NathalieCardinal,1364281200,Economy,1,RATING
sunwing-airlines,LCormier,1364194800,Economy,1,RATING
tap-portugal,OCano,1417420800,Business Class,3,RATING
tap-portugal,JGrgas,1416211200,Economy,10,RATING
tam-airlines,PTaylor,1373785200,Economy,8,RATING
tam-airlines,SimeoneEnrique,1373439600,First Class,8,RATING
swiss-international-air-lines,SusanWorner,1387785600,Economy,8,RATING
swiss-international-air-lines,KAnderson,1387785600,Economy,4,RATING
sunwing-airlines,GaryDHarvey,1364194800,Economy,5,RATING
sunwing-airlines,ALoppe,1363935600,Economy,10,RATING
tap-portugal,OVuigner,1415001600,Economy,8,RATING
tap-portugal,GLeach,1414738800,Economy,10,RATING
tam-airlines,CVerbicaro,1372662000,Economy,6,RATING
tam-airlines,SLenormand,1372402800,Economy,2,RATING
swiss-international-air-lines,KTan,1387612800,Economy,8,RATING
swiss-international-air-lines,GaroneRemo,1387526400,Economy,5,RATING
sunwing-airlines,CChapman,1363935600,Economy,7,RATING
sunwing-airlines,AJelic,1363935600,Economy,1,RATING
tap-portugal,DuncanCraig,1414738800,Economy,3,RATING
tap-portugal,RotmanJeff,1414479600,Economy,1,RATING
tam-airlines,JosephMcAvinue,1372230000,Economy,3,RATING
tam-airlines,DCunningham,1369551600,Economy,7,RATING
swiss-international-air-lines,JMoore,1387526400,Business Class,10,RATING
swiss-international-air-lines,SChelstowski,1387526400,Economy,9,RATING
sunwing-airlines,LindsayMann,1363935600,Economy,2,RATING
sunwing-airlines,EBrown,1363849200,Economy,8,RATING
tap-portugal,KJensen,1414479600,Economy,3,RATING
tap-portugal,SIngram,1414479600,Economy,7,RATING
tam-airlines,AGuilbert,1368342000,Economy,8,RATING
tam-airlines,FriddSch,1366786800,Economy,6,RATING
swiss-international-air-lines,RonKuhlmann,1387267200,Business Class,8,RATING
swiss-international-air-lines,JKingston,1387180800,Business Class,10,RATING
swiss-international-air-lines,XTsialios,1387180800,Economy,7,RATING
sunwing-airlines,FSchmidt,1363762800,Economy,9,RATING
sunwing-airlines,DCavoni,1363676400,Economy,9,RATING
tap-portugal,KlausMalling,1413183600,Economy,8,RATING
tam-airlines,ADron,1364194800,Economy,5,RATING
tam-airlines,SKoenig,1363330800,Economy,4,RATING
sunwing-airlines,SToews,1363676400,Premium Economy,10,RATING
sunwing-airlines,SBanos,1363676400,Economy,7,RATING
tap-portugal,EchterTh,1413183600,Business Class,9,RATING
tap-portugal,EchterTh,1413183600,Economy,8,RATING
tam-airlines,MPires,1361520000,Business Class,5,RATING
tam-airlines,CGray,1361347200,Economy,5,RATING
swiss-international-air-lines,EBook,1386835200,Economy,8,RATING
swiss-international-air-lines,HansRoloff,1386662400,Business Class,8,RATING
sunwing-airlines,KPreston,1363590000,Economy,5,RATING
sunwing-airlines,BrianBoudreau,1363590000,Economy,1,RATING
sunwing-airlines,LynnETaylor,1363330800,Economy,1,RATING
tap-portugal,RoyCarpenter,1412751600,Economy,8,RATING
tam-airlines,JScheier,1360828800,Business Class,3,RATING
tam-airlines,DBorillo,1360828800,Economy,7,RATING
swiss-international-air-lines,FWissmann,1386662400,Economy,7,RATING
swiss-international-air-lines,HansRoloff,1386662400,Business Class,8,RATING
sunwing-airlines,SheilaPhillips,1363158000,Economy,10,RATING
sunwing-airlines,CatherineLStill,1363071600,Economy,3,RATING
tap-portugal,JCawsey,1412492400,Business Class,1,RATING
tam-airlines,SRedfern,1360742400,Business Class,9,RATING
tam-airlines,RenatoNavarro,1359705600,Business Class,3,RATING
swiss-international-air-lines,AlexanderHuehmer,1384329600,Business Class,9,RATING
sunwing-airlines,DDonnelly,1363071600,Economy,1,RATING
sunwing-airlines,DCooke,1362729600,Economy,1,RATING
tap-portugal,PerrinMichel,1412492400,Business Class,6,RATING
tap-portugal,PerrinMichel,1412492400,Economy,5,RATING
tam-airlines,JeffStranks,1359014400,Business Class,3,RATING
tam-airlines,RaphaelaKopytowskiTafuri,1358841600,Economy,10,RATING
tam-airlines,PJohn,1358150400,First Class,8,RATING
swiss-international-air-lines,AlanO'Connor,1383638400,Economy,10,RATING
swiss-international-air-lines,IPalin,1383638400,Business Class,8,RATING
sunwing-airlines,MMartin,1362470400,Economy,3,RATING
sunwing-airlines,LauraBaird,1362384000,Premium Economy,1,RATING
sunwing-airlines,WHendricks,1362384000,Economy,1,RATING
tap-portugal,PRobertson,1411887600,Economy,1,RATING
tap-portugal,HugoSousa,1411542000,Business Class,8,RATING
tam-airlines,PLaville,1357545600,Business Class,4,RATING
tam-airlines,GDaly,1355472000,Business Class,7,RATING
swiss-international-air-lines,MatthewTesch,1383638400,Business Class,10,RATING
swiss-international-air-lines,FrankEppel,1383116400,Economy,7,RATING
swiss-international-air-lines,PSchuster,1382511600,Economy,6,RATING
sunwing-airlines,MRoode,1362124800,Economy,1,RATING
sunwing-airlines,DCaldwell,1362124800,Premium Economy,1,RATING
tap-portugal,VGorjanc,1410937200,Economy,8,RATING
tam-airlines,DGraubard,1353484800,Economy,9,RATING
tam-airlines,FKaufmann,1353484800,Business Class,3,RATING
swiss-international-air-lines,JamesQurashi,1382425200,Business Class,9,RATING
swiss-international-air-lines,MohamedMusa,1382252400,Economy,9,RATING
sunwing-airlines,MBourgon,1361606400,Economy,1,RATING
sunwing-airlines,JLyndon,1361606400,Economy,1,RATING
tap-portugal,CRocha,1410937200,Economy,5,RATING
tap-portugal,RSchulze,1410678000,Economy,10,RATING
tam-airlines,CKim,1353312000,Economy,7,RATING
tam-airlines,MiguelRosendorff,1352966400,Business Class,5,RATING
swiss-international-air-lines,PAnda,1381647600,Business Class,6,RATING
swiss-international-air-lines,VazzariDavide,1381129200,Economy,3,RATING
swiss-international-air-lines,GarySingleton,1380610800,Business Class,10,RATING
sunwing-airlines,JZazulak,1361433600,Economy,1,RATING
tam-airlines,KevinDonegan,1352880000,Economy,7,RATING
tam-airlines,AHijmans,1347865200,Economy,7,RATING
swiss-international-air-lines,PabloSerrano,1380610800,Business Class,10,RATING
swiss-international-air-lines,PeterMarx,1380610800,Business Class,9,RATING
tam-airlines,TSouza,1346655600,Economy,7,RATING
tam-airlines,HugoProcopio,1346655600,Economy,9,RATING
swiss-international-air-lines,HMayer,1380438000,Economy,5,RATING
swiss-international-air-lines,BrianOng,1380006000,Economy,4,RATING
tam-airlines,MDaSilva,1346655600,Business Class,4,RATING
tam-airlines,PLaville,1346137200,Business Class,4,RATING
tam-airlines,LFob,1345532400,Economy,2,RATING
swiss-international-air-lines,RKhoo,1379574000,Economy,2,RATING
swiss-international-air-lines,SMajid,1379487600,Economy,5,RATING
swiss-international-air-lines,RBecker,1379314800,First Class,9,RATING
sunwing-airlines,MBondy,1361174400,Economy,2,RATING
sunwing-airlines,BCleveland,1361174400,Economy,10,RATING
sunwing-airlines,CarrieMcDonald,1360915200,Economy,3,RATING
tap-portugal,SFatalla,1407999600,Economy,9,RATING
tam-airlines,IGiese,1344927600,Economy,1,RATING
tam-airlines,NPearson,1344927600,Economy,2,RATING
swiss-international-air-lines,TMahr,1378969200,Economy,6,RATING
swiss-international-air-lines,SchwatzDor,1378882800,Economy,9,RATING
tap-portugal,AntonioCoutinho,1407481200,Business Class,2,RATING
tam-airlines,GuilhermeSilva,1344927600,Economy,9,RATING
tam-airlines,SKing,1344927600,Economy,6,RATING
swiss-international-air-lines,SSchulz,1378623600,Business Class,10,RATING
swiss-international-air-lines,JMichaelson,1378364400,Business Class,9,RATING
sunwing-airlines,KBeadman,1360828800,Economy,7,RATING
sunwing-airlines,MikeParsons,1360742400,Economy,6,RATING
tap-portugal,JDewit,1407049200,Economy,8,RATING
tap-portugal,DNaert,1407049200,Economy,3,RATING
tap-portugal,JoelValja,1407049200,Economy,3,RATING
tam-airlines,JBacallado,1344322800,Economy,7,RATING
tam-airlines,RafaelBVieira,1343718000,Business Class,6,RATING
swiss-international-air-lines,MichaelRobinson,1377673200,Economy,8,RATING
swiss-international-air-lines,KDoran,1377586800,Economy,1,RATING
tam-airlines,AFerguson,1343199600,First Class,10,RATING
tam-airlines,MatthiasSlabbinck,1342422000,Economy,8,RATING
tam-airlines,HelenFlores,1341212400,Economy,4,RATING
swiss-international-air-lines,DHutchinson,1377586800,Economy,10,RATING
swiss-international-air-lines,EnriqueSimeone,1376809200,Business Class,10,RATING
swiss-international-air-lines,ViktorFrkal,1376809200,Business Class,10,RATING
tam-airlines,BaydonMerry,1341126000,Economy,2,RATING
tam-airlines,ATSilva,1340521200,Business Class,5,RATING
swiss-international-air-lines,SahandBarazesh,1376809200,Economy,9,RATING
swiss-international-air-lines,CDappiaggi,1376550000,Business Class,9,RATING
tap-portugal,JTung,1406444400,Economy,7,RATING
tam-airlines,DeborahDaSilva,1339052400,Economy,8,RATING
tam-airlines,MBoynton,1338274800,Economy,9,RATING
swiss-international-air-lines,BoscoLui,1376290800,Economy,8,RATING
tam-airlines,BSchneider,1337065200,Business Class,9,RATING
tam-airlines,JHopkins,1337065200,First Class,3,RATING
swiss-international-air-lines,StuartReay,1376290800,Business Class,10,RATING
tap-portugal,PerrinMichel,1405580400,Business Class,8,RATING
tam-airlines,PHortle,1334991600,Economy,8,RATING
tam-airlines,AlanSpencer,1334646000,Economy,4,RATING
swiss-international-air-lines,LinharesHeloisa,1375599600,Business Class,5,RATING
swiss-international-air-lines,JChua,1375081200,Business Class,8,RATING
tap-portugal,SOliveira,1405580400,Economy,1,RATING
tap-portugal,RobertJones,1405580400,Economy,2,RATING
tap-portugal,KCassidy,1405580400,Economy,2,RATING
tam-airlines,AndresSzanto,1332226800,Business Class,7,RATING
tam-airlines,MSouza,1332226800,Economy,8,RATING
swiss-international-air-lines,ColinPay,1374649200,Economy,10,RATING
swiss-international-air-lines,JessLaBella,1374476400,Economy,10,RATING
tap-portugal,JMichaels,1405580400,Economy,2,RATING
tam-airlines,JBastos,1331794800,Economy,4,RATING
tam-airlines,RogerioAlmeida,1331535600,Economy,3,RATING
swiss-international-air-lines,BBonelli,1374130800,Business Class,10,RATING
tap-portugal,DFreitas,1405234800,Economy,1,RATING
tam-airlines,JasonBurnie,1330416000,Economy,7,RATING
tam-airlines,DChan,1329897600,Business Class,2,RATING
swiss-international-air-lines,ThomasEriksson,1374044400,First Class,9,RATING
swiss-international-air-lines,KlausHudelist,1374044400,Business Class,8,RATING
tap-portugal,CRocha,1405234800,Economy,2,RATING
tap-portugal,MMccarthy,1404802800,Economy,4,RATING
tam-airlines,RichardBeaumont,1329811200,Economy,2,RATING
tam-airlines,DFreitas,1329206400,Business Class,2,RATING
swiss-international-air-lines,SimeoneEnrique,1373439600,Business Class,10,RATING
swiss-international-air-lines,MCristea,1373266800,Economy,5,RATING
tap-portugal,VascoCapela,1404630000,Economy,7,RATING
tam-airlines,CJo,1329120000,Economy,5,RATING
tam-airlines,NJunzo,1327910400,Economy,4,RATING
swiss-international-air-lines,SChristopher,1372402800,Economy,10,RATING
swiss-international-air-lines,FWissmann,1372230000,Economy,8,RATING
tap-portugal,MHowe,1404630000,Economy,10,RATING
tam-airlines,RichardWinger,1326268800,Business Class,2,RATING
tam-airlines,RodrigoRosato,1326268800,Economy,5,RATING
swiss-international-air-lines,WilliamBrandoe,1372230000,Business Class,10,RATING
swiss-international-air-lines,BGarzon,1372230000,Business Class,4,RATING
tap-portugal,LarryMcElroy,1404630000,Economy,1,RATING
tap-portugal,WilsonPaul,1404370800,Economy,1,RATING
tarom-romanian-airlines,EdRoggeveen,1438153200,Economy,9,RATING
tam-airlines,EMoli,1326096000,Economy,7,RATING
tam-airlines,APessuto,1323676800,Economy,2,RATING
tam-airlines,LScazufca,1323158400,Economy,8,RATING
swiss-international-air-lines,AleksandraBednarska,1372230000,Economy,8,RATING
tap-portugal,AlexSkidmore,1404198000,Economy,10,RATING
tap-portugal,JeffreyStranks,1404198000,Business Class,6,RATING
tarom-romanian-airlines,PeterAnthony,1437202800,Economy,9,RATING
tarom-romanian-airlines,RobertAndrei,1436684400,Economy,6,RATING
tam-airlines,DMcCarthy,1322640000,Business Class,4,RATING
tam-airlines,AMotetti,1321257600,Business Class,5,RATING
swiss-international-air-lines,PTalwar,1371798000,First Class,10,RATING
swiss-international-air-lines,JGroves,1371625200,Economy,8,RATING
swiss-international-air-lines,PDelafontaine,1371625200,Economy,3,RATING
tarom-romanian-airlines,PeterAnthony,1434783600,Economy,8,RATING
tarom-romanian-airlines,SimiPopescu,1434438000,Economy,4,RATING
tam-airlines,WDeMirci,1320217200,Business Class,7,RATING
tam-airlines,WDeMirci,1319612400,Economy,8,RATING
swiss-international-air-lines,PDelafontaine,1371625200,Economy,7,RATING
swiss-international-air-lines,BBonelli,1371625200,Business Class,10,RATING
tap-portugal,SmithLes,1403506800,Economy,8,RATING
tarom-romanian-airlines,EBeyer,1427526000,Economy,9,RATING
tarom-romanian-airlines,SebastiaanMarie,1424764800,Economy,4,RATING
tam-airlines,AHijmans,1317193200,Economy,7,RATING
tam-airlines,RobinDykes,1316329200,Economy,9,RATING
tam-airlines,FMenocci,1316329200,First Class,9,RATING
swiss-international-air-lines,ErichKoller,1370847600,Economy,6,RATING
tap-portugal,CDanielsson,1403506800,Business Class,5,RATING
tap-portugal,SmithLes,1403506800,Business Class,10,RATING
tarom-romanian-airlines,PeterAnthony,1423728000,Economy,10,RATING
tarom-romanian-airlines,PeterAnthony,1419235200,Economy,10,RATING
tam-airlines,SKoenig,1316242800,Economy,6,RATING
tam-airlines,ETorre,1315983600,Economy,4,RATING
tam-airlines,PhilipLee,1315724400,Economy,6,RATING
swiss-international-air-lines,JLim,1370761200,Economy,7,RATING
swiss-international-air-lines,JCosti,1370761200,Economy,7,RATING
tap-portugal,JohnLynn,1402210800,Economy,2,RATING
tap-portugal,AMunoz,1401865200,Economy,1,RATING
thai-airasia,DBrown,1437462000,Economy,1,RATING
tarom-romanian-airlines,MTatchell,1418889600,Business Class,10,RATING
tarom-romanian-airlines,SteegenMarc,1415001600,Economy,10,RATING
tam-airlines,DuncanAnderson,1315378800,Economy,7,RATING
tam-airlines,FEpple,1314774000,Economy,8,RATING
tam-airlines,JDrewny,1314687600,Business Class,9,RATING
swiss-international-air-lines,RMacdonald,1370588400,Business Class,9,RATING
swiss-international-air-lines,MWhall,1370588400,Economy,4,RATING
tap-portugal,RSilva,1401692400,Economy,2,RATING
tap-portugal,AnthonyGibbons,1401346800,Economy,7,RATING
thai-airasia,NutiDamrongphatr,1436770800,Economy,7,RATING
thai-airasia,AlexandraDulin,1435993200,Economy,1,RATING
tarom-romanian-airlines,VPaul,1414479600,Economy,9,RATING
tarom-romanian-airlines,BIoana,1414479600,Economy,7,RATING
tam-airlines,JTeixeira,1313996400,Economy,3,RATING
tam-airlines,JohanNilsson,1311836400,Economy,3,RATING
tam-airlines,DReid,1311750000,Economy,8,RATING
swiss-international-air-lines,AnthonyLudington,1370415600,Economy,10,RATING
swiss-international-air-lines,MLSchweizer,1370156400,Economy,9,RATING
tap-portugal,RSilva,1401174000,Economy,1,RATING
tap-portugal,GMarsh,1400914800,Business Class,2,RATING
tap-portugal,VGorjanc,1400828400,Economy,9,RATING
tarom-romanian-airlines,PeterAnthony,1410937200,Economy,9,RATING
tarom-romanian-airlines,TMorse,1409209200,Economy,10,RATING
tam-airlines,PBerner,1310108400,Economy,10,RATING
tam-airlines,DLemay,1310022000,Business Class,3,RATING
tam-airlines,MJackson,1309417200,Economy,7,RATING
swiss-international-air-lines,PJTrebuchet,1369897200,Economy,3,RATING
swiss-international-air-lines,JamesEricson,1369724400,Economy,10,RATING
tap-portugal,BTeles,1400655600,Economy,1,RATING
tap-portugal,CorneliaCoser,1400310000,Economy,10,RATING
tarom-romanian-airlines,VrontosGeorgios,1409209200,Economy,8,RATING
tarom-romanian-airlines,DVerkade,1407740400,Economy,9,RATING
tarom-romanian-airlines,MeseTanase,1403679600,Economy,10,RATING
tam-airlines,RMarsh,1309244400,Economy,9,RATING
tam-airlines,AClark,1308466800,Economy,9,RATING
swiss-international-air-lines,ErichKoller,1369551600,Economy,7,RATING
swiss-international-air-lines,HMutschler,1369551600,Economy,7,RATING
tap-portugal,RDuarte,1399532400,Economy,3,RATING
tap-portugal,JLynch,1399359600,Business Class,8,RATING
tarom-romanian-airlines,PeterAnthony,1403679600,Economy,10,RATING
tarom-romanian-airlines,RobertJames,1398754800,Economy,8,RATING
tarom-romanian-airlines,DIto,1395471600,Economy,8,RATING
tam-airlines,SimonSmith,1307257200,Economy,8,RATING
tam-airlines,SKlein,1306911600,Economy,4,RATING
tam-airlines,MPower,1305961200,Economy,8,RATING
thai-airways,SabrinaFalhaber,1438412400,Economy,9,RATING
swiss-international-air-lines,DHiralal,1368946800,First Class,8,RATING
swiss-international-air-lines,MColeman,1368687600,Economy,6,RATING
tap-portugal,GJusto,1398582000,Business Class,2,RATING
tap-portugal,RDeu,1398409200,Business Class,3,RATING
tap-portugal,CarvalhoJose,1397113200,Economy,9,RATING
tarom-romanian-airlines,MeseTanase,1394092800,Economy,10,RATING
tarom-romanian-airlines,VPaul,1391500800,Economy,7,RATING
tam-airlines,RTsvetcoff,1305615600,Economy,7,RATING
tam-airlines,JFlatman,1304924400,Economy,10,RATING
